name,time,Det-1,Det-2,Det-3,Det-4,Actual-1,Actual-2,Actual-3,Actual-4
img_det_0_yolo8.jpg,21.43842983,1,1,1,1,1,1,1,1
img_det_1_yolo8.jpg,0.172076464,1,1,1,1,1,1,1,1
img_det_2_yolo8.jpg,0.174932241,1,1,1,1,1,1,1,1
img_det_3_yolo8.jpg,0.186383247,1,1,1,1,1,1,1,1
img_det_4_yolo8.jpg,0.17615819,1,1,1,1,1,1,1,1
img_det_5_yolo8.jpg,0.171934605,1,1,1,1,1,1,1,1
img_det_6_yolo8.jpg,0.228299141,1,1,1,1,1,1,1,1
img_det_7_yolo8.jpg,0.176217794,1,1,1,1,1,1,1,1
img_det_8_yolo8.jpg,0.190749645,1,0,1,1,1,0,1,1
img_det_9_yolo8.jpg,0.208016396,1,0,1,1,1,0,1,1
img_det_10_yolo8.jpg,0.223388195,1,0,1,1,1,0,1,1
img_det_11_yolo8.jpg,0.168685436,1,0,1,1,1,0,1,1
img_det_12_yolo8.jpg,0.202070475,1,0,1,1,1,0,1,1
img_det_13_yolo8.jpg,0.212930202,1,0,1,1,1,0,1,1
img_det_14_yolo8.jpg,0.199428797,1,0,1,1,1,0,1,1
img_det_15_yolo8.jpg,0.206638813,1,0,1,0,1,0,1,0
img_det_16_yolo8.jpg,0.196820974,1,0,1,0,1,0,1,0
img_det_17_yolo8.jpg,0.17742157,1,0,1,0,1,0,1,0
img_det_18_yolo8.jpg,0.174687862,1,0,1,0,1,0,1,0
img_det_19_yolo8.jpg,0.170758247,1,0,1,0,1,0,1,0
img_det_20_yolo8.jpg,0.175699949,1,0,0,0,1,0,1,0
img_det_21_yolo8.jpg,0.239383221,1,0,0,0,1,0,1,0
img_det_22_yolo8.jpg,0.244795084,1,0,1,0,1,0,1,0
img_det_23_yolo8.jpg,0.22234726,1,0,1,0,1,0,1,0
img_det_24_yolo8.jpg,0.174861193,1,0,0,0,1,0,1,0
img_det_25_yolo8.jpg,0.170263767,1,0,1,0,1,0,1,0
img_det_26_yolo8.jpg,0.19153142,1,0,1,0,1,0,1,0
img_det_27_yolo8.jpg,0.174264193,1,0,0,0,1,0,1,0
img_det_28_yolo8.jpg,0.183878422,1,0,1,0,1,0,1,0
img_det_29_yolo8.jpg,0.16892457,1,0,1,0,1,0,1,0
img_det_30_yolo8.jpg,0.182491541,1,0,1,0,1,0,1,0
img_det_31_yolo8.jpg,0.381405354,1,0,1,0,1,0,1,0
img_det_32_yolo8.jpg,0.206704617,1,0,1,0,1,0,1,0
img_det_33_yolo8.jpg,0.159199238,1,0,1,0,1,0,1,0
img_det_34_yolo8.jpg,0.168737888,1,0,1,0,1,0,1,0
img_det_35_yolo8.jpg,0.166043997,1,0,1,0,1,0,1,0
img_det_36_yolo8.jpg,0.18450141,1,0,1,0,1,0,1,0
img_det_37_yolo8.jpg,0.182727098,1,0,1,0,1,0,1,0
img_det_38_yolo8.jpg,0.180675745,1,0,1,0,1,0,1,0
img_det_39_yolo8.jpg,0.197633266,1,0,0,0,1,0,1,0
img_det_40_yolo8.jpg,0.199374914,1,0,1,0,1,0,1,0
