name,time,Det-1,Det-2,Det-3,Det-4,Actual-1,Actual-2,Actual-3,Actual-4
img_cls_0_mobilenet.jpg,2.999948263,1,1,1,0,1,1,1,1
img_cls_1_mobilenet.jpg,0.523641109,1,1,1,1,1,1,1,1
img_cls_2_mobilenet.jpg,0.508209944,1,1,1,1,1,1,1,1
img_cls_3_mobilenet.jpg,0.356447697,1,1,1,1,1,1,1,1
img_cls_4_mobilenet.jpg,0.542359829,1,1,1,1,1,1,1,1
img_cls_5_mobilenet.jpg,0.513723612,1,1,1,1,1,1,1,1
img_cls_6_mobilenet.jpg,0.537995577,1,1,1,1,1,1,1,1
img_cls_7_mobilenet.jpg,0.503357649,1,1,1,1,1,1,1,1
img_cls_8_mobilenet.jpg,0.535996914,1,1,1,1,1,0,1,1
img_cls_9_mobilenet.jpg,0.525334835,1,1,1,1,1,0,1,1
img_cls_10_mobilenet.jpg,0.490398169,1,1,1,1,1,0,1,1
img_cls_11_mobilenet.jpg,0.512332201,1,1,1,1,1,0,1,1
img_cls_12_mobilenet.jpg,0.519141436,1,1,1,1,1,0,1,1
img_cls_13_mobilenet.jpg,0.527938128,1,1,1,1,1,0,1,1
img_cls_14_mobilenet.jpg,0.523487091,1,1,1,1,1,0,1,1
img_cls_15_mobilenet.jpg,0.493270397,1,1,1,1,1,0,1,0
img_cls_16_mobilenet.jpg,0.542364836,1,1,1,1,1,0,1,0
img_cls_17_mobilenet.jpg,0.341183424,1,1,1,1,1,0,1,0
img_cls_18_mobilenet.jpg,0.528725863,1,1,1,1,1,0,1,0
img_cls_19_mobilenet.jpg,0.521705389,1,1,1,1,1,0,1,0
img_cls_20_mobilenet.jpg,0.540701628,1,1,1,1,1,0,1,0
img_cls_21_mobilenet.jpg,0.504839659,1,1,1,1,1,0,1,0
img_cls_22_mobilenet.jpg,0.508962631,1,1,1,1,1,0,1,0
img_cls_23_mobilenet.jpg,0.496767044,1,1,1,1,1,0,1,0
img_cls_24_mobilenet.jpg,0.284613609,0,1,1,1,1,0,1,0
img_cls_25_mobilenet.jpg,0.502761841,1,1,1,1,1,0,1,0
img_cls_26_mobilenet.jpg,0.521056414,1,1,1,1,1,0,1,0
img_cls_27_mobilenet.jpg,0.50781703,1,1,1,1,1,0,1,0
img_cls_28_mobilenet.jpg,0.49151206,1,1,1,1,1,0,1,0
img_cls_29_mobilenet.jpg,0.509925127,1,1,1,1,1,0,1,0
img_cls_30_mobilenet.jpg,0.526655197,1,1,1,1,1,0,1,0
img_cls_31_mobilenet.jpg,0.278815985,1,1,1,1,1,0,1,0
img_cls_32_mobilenet.jpg,0.496495724,1,1,1,1,1,0,1,0
img_cls_33_mobilenet.jpg,0.491280556,1,1,1,1,1,0,1,0
img_cls_34_mobilenet.jpg,0.493154526,1,1,1,1,1,0,1,0
img_cls_35_mobilenet.jpg,0.504231453,1,1,1,1,1,0,1,0
img_cls_36_mobilenet.jpg,0.507506609,1,1,1,1,1,0,1,0
img_cls_37_mobilenet.jpg,0.506209612,1,1,1,1,1,0,1,0
