name,time,Det-1,Det-2,Det-3,Det-4,Actual-1,Actual-2,Actual-3,Actual-4
img_cls_0_resnet50.jpg,9.217369556,1,1,1,1,1,1,1,1
img_cls_1_resnet50.jpg,0.613265038,1,1,1,1,1,1,1,1
img_cls_2_resnet50.jpg,0.602475882,1,1,1,1,1,1,1,1
img_cls_3_resnet50.jpg,0.532738686,1,1,1,1,1,1,1,1
img_cls_4_resnet50.jpg,0.483845234,1,1,1,1,1,1,1,1
img_cls_5_resnet50.jpg,0.727636099,1,1,1,1,1,1,1,1
img_cls_6_resnet50.jpg,0.458842754,1,1,1,1,1,1,1,1
img_cls_7_resnet50.jpg,0.482994795,1,1,1,1,1,1,1,1
img_cls_8_resnet50.jpg,0.480119228,1,1,1,1,1,0,1,1
img_cls_9_resnet50.jpg,0.516657591,0,1,1,1,1,0,1,1
img_cls_10_resnet50.jpg,0.495087624,1,1,1,1,1,0,1,1
img_cls_11_resnet50.jpg,0.468490124,0,0,1,1,1,0,1,1
img_cls_12_resnet50.jpg,0.520965099,1,1,1,1,1,0,1,1
img_cls_13_resnet50.jpg,0.46416688,1,1,1,1,1,0,1,1
img_cls_14_resnet50.jpg,0.491978407,1,1,1,1,1,0,1,1
img_cls_15_resnet50.jpg,0.481387615,1,1,1,1,1,0,1,0
img_cls_16_resnet50.jpg,0.479525566,1,1,1,1,1,0,1,0
img_cls_17_resnet50.jpg,0.463324308,1,1,1,1,1,0,1,0
img_cls_18_resnet50.jpg,0.696746349,1,1,1,1,1,0,1,0
img_cls_19_resnet50.jpg,0.670176744,1,1,1,1,1,0,1,0
img_cls_20_resnet50.jpg,0.627789736,1,1,1,0,1,0,1,0
img_cls_21_resnet50.jpg,0.923551559,0,1,1,1,1,0,1,0
img_cls_22_resnet50.jpg,0.573210716,1,1,1,1,1,0,1,0
img_cls_23_resnet50.jpg,0.568736315,1,1,1,1,1,0,1,0
img_cls_24_resnet50.jpg,0.681481361,0,1,1,1,1,0,1,0
img_cls_25_resnet50.jpg,0.618958235,1,1,1,1,1,0,1,0
img_cls_26_resnet50.jpg,0.48622179,1,1,1,1,1,0,1,0
img_cls_27_resnet50.jpg,0.504575729,1,1,1,1,1,0,1,0
img_cls_28_resnet50.jpg,0.639413118,1,1,1,1,1,0,1,0
img_cls_29_resnet50.jpg,0.733078003,0,1,1,1,1,0,1,0
img_cls_30_resnet50.jpg,0.47718358,1,1,1,1,1,0,1,0
img_cls_31_resnet50.jpg,0.469208956,1,1,1,1,1,0,1,0
img_cls_32_resnet50.jpg,0.598684072,1,1,1,1,1,0,1,0
img_cls_33_resnet50.jpg,0.611322641,1,1,1,0,1,0,1,0
img_cls_34_resnet50.jpg,0.638584614,1,1,1,1,1,0,1,0
img_cls_35_resnet50.jpg,0.806000471,1,1,1,1,1,0,1,0
img_cls_36_resnet50.jpg,0.649874449,1,1,1,1,1,0,1,0
img_cls_37_resnet50.jpg,0.524586678,1,1,1,1,1,0,1,0
img_cls_38_resnet50.jpg,0.509892464,1,0,1,0,1,0,1,0
img_cls_39_resnet50.jpg,0.739014387,1,1,1,1,1,0,1,0
img_cls_40_resnet50.jpg,0.756598234,1,1,1,0,1,0,1,0
img_cls_41_resnet50.jpg,0.697639942,1,1,1,1,1,0,1,0
img_cls_42_resnet50.jpg,0.545981169,1,1,1,1,1,0,1,0
img_cls_43_resnet50.jpg,0.753484726,1,1,1,1,1,0,1,0
img_cls_44_resnet50.jpg,0.484645844,1,1,1,1,1,0,1,0
img_cls_45_resnet50.jpg,0.499911547,1,1,1,1,1,0,1,0
img_cls_46_resnet50.jpg,0.487700939,1,1,1,1,1,0,1,0
img_cls_47_resnet50.jpg,0.498370886,1,1,1,0,1,0,1,0
img_cls_48_resnet50.jpg,0.500823259,1,1,1,1,1,0,1,0
img_cls_49_resnet50.jpg,0.493597746,1,1,1,1,1,0,1,0
img_cls_50_resnet50.jpg,0.493706703,0,1,1,1,1,0,1,0
img_cls_51_resnet50.jpg,0.487051487,1,1,1,1,1,0,1,0
img_cls_52_resnet50.jpg,0.481314659,1,1,1,1,1,0,1,0
img_cls_53_resnet50.jpg,0.472077608,1,1,1,0,1,0,1,0
img_cls_54_resnet50.jpg,0.588326693,1,1,1,1,1,0,1,0
img_cls_55_resnet50.jpg,0.567183971,1,1,1,1,1,0,1,0
img_cls_56_resnet50.jpg,0.561568737,1,1,1,1,1,0,1,0
img_cls_57_resnet50.jpg,0.572039366,1,1,1,1,1,0,1,0
img_cls_58_resnet50.jpg,0.496377707,1,1,1,0,1,0,1,0
img_cls_59_resnet50.jpg,0.498598099,1,1,1,1,1,0,1,0
img_cls_60_resnet50.jpg,0.726928711,1,1,1,1,1,0,1,0
img_cls_61_resnet50.jpg,0.860131502,1,1,1,0,1,0,1,0
img_cls_62_resnet50.jpg,0.49999094,1,1,1,0,1,0,1,0
img_cls_63_resnet50.jpg,0.556911707,1,0,1,1,1,0,1,0
img_cls_64_resnet50.jpg,0.493486881,1,1,1,1,1,0,1,0
img_cls_65_resnet50.jpg,0.485001802,1,1,1,1,1,0,1,0
img_cls_66_resnet50.jpg,0.486232281,1,1,1,1,1,0,1,0
img_cls_67_resnet50.jpg,0.519942999,1,1,1,1,1,0,1,0
img_cls_68_resnet50.jpg,0.497637272,1,1,1,1,1,0,1,0
img_cls_69_resnet50.jpg,0.482823372,1,1,1,0,1,0,1,0
img_cls_70_resnet50.jpg,0.488314629,1,1,1,0,1,0,1,0
img_cls_71_resnet50.jpg,0.510240555,1,1,1,1,1,0,1,0
img_cls_72_resnet50.jpg,0.500073671,1,1,1,1,1,0,1,0
img_cls_73_resnet50.jpg,0.510111094,1,1,1,1,1,0,1,0
img_cls_74_resnet50.jpg,0.492275715,1,1,1,1,1,0,1,0
img_cls_75_resnet50.jpg,0.562651396,1,1,1,1,1,0,1,0
img_cls_76_resnet50.jpg,0.498911619,1,1,1,1,1,0,1,0
img_cls_77_resnet50.jpg,0.808580399,1,1,1,1,1,0,1,0
img_cls_78_resnet50.jpg,0.771950245,1,1,1,1,1,0,1,0
img_cls_79_resnet50.jpg,0.601578712,0,1,1,1,1,0,1,0
img_cls_80_resnet50.jpg,0.487297297,1,1,1,0,1,1,1,0
img_cls_81_resnet50.jpg,0.482347965,1,1,1,1,1,1,1,0
img_cls_82_resnet50.jpg,0.49503684,1,1,1,0,1,1,1,0
img_cls_83_resnet50.jpg,0.489794493,1,1,1,1,1,1,1,0
img_cls_84_resnet50.jpg,0.629464149,1,1,1,1,1,1,1,0
img_cls_85_resnet50.jpg,0.500143528,1,1,1,0,1,1,1,0
img_cls_86_resnet50.jpg,0.496602297,1,1,1,1,1,1,1,0
img_cls_87_resnet50.jpg,0.492213488,1,1,1,1,1,1,1,0
img_cls_88_resnet50.jpg,0.503765583,1,1,1,1,1,1,1,0
img_cls_89_resnet50.jpg,0.559462309,1,1,1,1,1,1,1,0
img_cls_90_resnet50.jpg,0.518093586,1,1,1,1,1,1,1,0
img_cls_91_resnet50.jpg,0.492035151,1,1,1,0,1,1,1,0
img_cls_92_resnet50.jpg,0.493795872,1,1,1,1,1,1,1,0
img_cls_93_resnet50.jpg,0.499035358,1,1,1,1,1,1,1,0
img_cls_94_resnet50.jpg,0.481015205,0,1,1,1,1,1,1,0
img_cls_95_resnet50.jpg,0.49391222,1,1,1,1,1,1,1,0
img_cls_96_resnet50.jpg,0.486568213,0,1,1,1,1,1,1,0
img_cls_97_resnet50.jpg,0.509147882,1,1,1,0,1,1,1,0
img_cls_98_resnet50.jpg,0.49726367,1,1,1,1,1,1,1,0
img_cls_99_resnet50.jpg,0.483472586,1,1,1,1,1,1,1,0
img_cls_100_resnet50.jpg,0.499579191,1,1,1,1,1,1,1,0
img_cls_101_resnet50.jpg,0.498851538,1,1,1,1,1,1,1,0
img_cls_102_resnet50.jpg,0.758638859,1,1,1,1,1,1,1,0
img_cls_103_resnet50.jpg,0.498263836,1,1,1,0,1,1,1,0
img_cls_104_resnet50.jpg,0.514892817,0,1,1,0,1,1,1,0
img_cls_105_resnet50.jpg,0.499065876,1,1,1,1,1,1,1,0
img_cls_106_resnet50.jpg,0.50001049,1,1,1,1,1,1,1,0
img_cls_107_resnet50.jpg,0.504206657,1,1,1,1,1,1,1,0
img_cls_108_resnet50.jpg,0.502826214,1,1,1,0,1,1,1,0
img_cls_109_resnet50.jpg,0.509241104,1,1,1,1,1,1,1,0
img_cls_110_resnet50.jpg,0.636865854,1,1,1,1,1,1,1,0
img_cls_111_resnet50.jpg,0.545856237,1,1,1,1,1,1,1,0
img_cls_112_resnet50.jpg,0.499351263,1,1,1,1,1,1,1,0
img_cls_113_resnet50.jpg,0.528595209,1,1,1,1,1,1,1,0
img_cls_114_resnet50.jpg,0.485599995,0,1,1,1,1,1,1,0
img_cls_115_resnet50.jpg,0.501994371,0,1,1,1,1,1,1,0
