name,time,Det-1,Det-2,Det-3,Det-4,Actual-1,Actual-2,Actual-3,Actual-4
img_cls_0_alexnet.jpg,4.857419014,0,1,1,1,1,1,1,1
img_cls_1_alexnet.jpg,0.448292494,0,1,1,1,1,1,1,1
img_cls_2_alexnet.jpg,0.443369865,0,1,1,1,1,1,1,1
img_cls_3_alexnet.jpg,0.420211077,0,1,1,1,1,1,1,1
img_cls_4_alexnet.jpg,0.449260235,0,1,1,1,1,1,1,1
img_cls_5_alexnet.jpg,0.58029151,0,1,1,1,1,1,1,1
img_cls_6_alexnet.jpg,0.715558052,0,1,1,1,1,1,1,1
img_cls_7_alexnet.jpg,0.687830687,0,1,1,1,1,1,1,1
img_cls_8_alexnet.jpg,1.047829628,0,1,1,1,1,0,1,1
img_cls_9_alexnet.jpg,1.166133404,0,0,1,1,1,0,1,1
img_cls_10_alexnet.jpg,0.693423033,0,0,1,1,1,0,1,1
img_cls_11_alexnet.jpg,0.539757013,0,0,1,1,1,0,1,1
img_cls_12_alexnet.jpg,0.480279207,0,0,1,1,1,0,1,1
img_cls_13_alexnet.jpg,0.48872757,0,0,1,1,1,0,1,1
img_cls_14_alexnet.jpg,1.019228458,0,0,1,1,1,0,1,1
img_cls_15_alexnet.jpg,0.60628438,0,0,1,1,1,0,1,0
img_cls_16_alexnet.jpg,0.47830081,0,0,1,1,1,0,1,0
img_cls_17_alexnet.jpg,0.572015762,0,0,1,1,1,0,1,0
img_cls_18_alexnet.jpg,0.741853476,0,0,1,1,1,0,1,0
img_cls_19_alexnet.jpg,0.485690117,0,0,1,1,1,0,1,0
img_cls_20_alexnet.jpg,0.457364798,0,0,1,1,1,0,1,0
img_cls_21_alexnet.jpg,0.610112667,0,0,1,1,1,0,1,0
img_cls_22_alexnet.jpg,0.530963182,0,0,1,1,1,0,1,0
img_cls_23_alexnet.jpg,0.956579924,0,0,1,1,1,0,1,0
img_cls_24_alexnet.jpg,0.479866028,0,0,1,1,1,0,1,0
img_cls_25_alexnet.jpg,0.608854532,0,0,1,1,1,0,1,0
img_cls_26_alexnet.jpg,0.501404524,0,0,1,1,1,0,1,0
img_cls_27_alexnet.jpg,0.642629385,0,0,1,1,1,0,1,0
img_cls_28_alexnet.jpg,0.693696737,0,0,1,1,1,0,1,0
img_cls_29_alexnet.jpg,0.644616604,0,0,1,1,1,0,1,0
img_cls_30_alexnet.jpg,0.456596613,0,0,1,1,1,0,1,0
img_cls_31_alexnet.jpg,0.692016125,0,0,1,1,1,0,1,0
img_cls_32_alexnet.jpg,0.720288754,0,0,1,1,1,0,1,0
